"event","distinct_id","time","app_build_number","app_release","app_version","app_version_string","bluetooth_enabled","bluetooth_version","brand","carrier","city","ios_ifa","google_play_services","has_nfc","has_telephone","lib_version","manufacturer","model","os","os_version","radio","region","screen_dpi","screen_height","screen_width","wifi","CATEGORY","LogSerialID","mp_country_code","mp_device_model","mp_lib","Campaign","CampaignLogin","from_binding","text","tag"
"main_notification","BVLBXB22","1477211977","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Hsinchu","?","?","false","false","2.9.9","Apple","iPhone6,2","iOS","10.0.2","LTE","Hsinchu County","0","568","320","true","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","20D7BBDB-82CB-4EED-9C7D-9CD22B1E39E8","1477211977","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iPhone OS","9.2.1","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_cardholderlogin","f75f80b7-909b-47a2-9556-f8883a64c4a0","1477211978","88","88","4.2.3","4.2.3","false","ble","asus","遠傳電信","Taoyuan","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taoyuan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_notification","20D7BBDB-82CB-4EED-9C7D-9CD22B1E39E8","1477211984","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iPhone OS","9.2.1","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","BRLRAX58","1477211987","88","88","4.2.3","4.2.3","false","ble","asus","台灣之星","Taipei","?","available","false","true","4.9.2","asus","K00Y","Android","4.4.2","?","Taipei","213","1216","800","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","BXLZQD70","1477211989","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Taipei","?","available","true","true","4.9.2","samsung","SM-N900U","Android","4.4.2","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","20D7BBDB-82CB-4EED-9C7D-9CD22B1E39E8","1477211992","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iPhone OS","9.2.1","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","BPZQQK58","1477212003","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_popularcoupons","BPZQQK58","1477212003","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_popularcoupons","CDKCMM26","1477212012","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","568","320","false","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","CDKCMM26","1477212012","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","568","320","false","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_editorchoice","BRLRAX58","1477212017","88","88","4.2.3","4.2.3","false","ble","asus","台灣之星","Taipei","?","available","false","true","4.9.2","asus","K00Y","Android","4.4.2","?","Taipei","213","1216","800","false","?","?","TW","?","android","?","?","?","?","?"
"main_cardholderlogin","20D7BBDB-82CB-4EED-9C7D-9CD22B1E39E8","1477212026","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iPhone OS","9.2.1","None","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","BNTXJW36","1477212030","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","?","?","available","true","true","4.9.2","HTC","HTC_M8x","Android","6.0","?","?","480","1776","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","CFXFEX56","1477212035","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone9,4","iOS","10.0.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone9,4","iphone","?","?","?","?","?"
"main_view","CFXFEX56","1477212035","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone9,4","iOS","10.0.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone9,4","iphone","?","?","?","?","?"
"main_cardholderlogin","BNTXJW36","1477212039","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","?","?","available","true","true","4.9.2","HTC","HTC_M8x","Android","6.0","?","?","480","1776","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","CHSRYK51","1477212042","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_popularcoupons","CHSRYK51","1477212042","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_popularcoupons","CATHQA39","1477212044","88","88","4.2.3","4.2.3","false","ble","asus","台灣之星","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","5.0","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","GNHYPA56","1477212045","88","88","4.2.3","4.2.3","false","ble","OPPO","Far EasTone Telecommunications Co Ltd","Taipei","?","available","false","true","4.9.2","OPPO","R7plusf","Android","5.1.1","?","Taipei","480","1803","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_notification","CHSRYK51","1477212045","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","CHSRYK51","1477212047","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_notification","GNHYPA56","1477212048","88","88","4.2.3","4.2.3","false","ble","OPPO","Far EasTone Telecommunications Co Ltd","Taipei","?","available","false","true","4.9.2","OPPO","R7plusf","Android","5.1.1","?","Taipei","480","1803","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_creditcardhelper","CHSRYK51","1477212048","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_editorchoice","BPZQQK58","1477212060","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","BMYYTF57","1477212062","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.1","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"pointsdetail_view","f75f80b7-909b-47a2-9556-f8883a64c4a0","1477212063","88","88","4.2.3","4.2.3","false","ble","asus","遠傳電信","Taoyuan","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taoyuan","320","1280","720","true","A02","A02_39_201608","TW","?","android","?","?","?","?","?"
"main_pointsbanner","f75f80b7-909b-47a2-9556-f8883a64c4a0","1477212063","88","88","4.2.3","4.2.3","false","ble","asus","遠傳電信","Taoyuan","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taoyuan","320","1280","720","true","A02","A02_39_201608","TW","?","android","?","?","?","?","?"
"main_creditcardhelper","BMYYTF57","1477212064","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.1","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BMYYTF57","1477212066","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.1","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_notification","BMYYTF57","1477212068","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.1","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_editorschoice_banner","BRLRAX58","1477212069","88","88","4.2.3","4.2.3","false","ble","asus","台灣之星","Taipei","?","available","false","true","4.9.2","asus","K00Y","Android","4.4.2","?","Taipei","213","1216","800","false","","?","TW","?","android","?","?","?","?","?"
"main_view","BUAJTL21","1477212070","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Hsinchu","?","available","true","true","4.9.2","HTC","HTC_D825u","Android","6.0.1","?","Hsinchu County","320","1280","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_cardholderlogin","CHLDJB56","1477212073","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","Kao-sung","?","available","true","true","4.9.2","HTC","HTC One 801e","Android","5.0.2","?","Taiwan","480","1920","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_editorchoice","BUAJTL21","1477212076","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Hsinchu","?","available","true","true","4.9.2","HTC","HTC_D825u","Android","6.0.1","?","Hsinchu County","320","1280","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","CLLHRS21","1477212088","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Taipei","?","available","true","true","4.9.2","HTC","HTC_M910x","Android","6.0.1","?","Taipei","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_editorschoice_banner","BUAJTL21","1477212089","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Hsinchu","?","available","true","true","4.9.2","HTC","HTC_D825u","Android","6.0.1","?","Hsinchu County","320","1280","720","false","","?","TW","?","android","?","?","?","?","?"
"main_view","CHSRYK51","1477212091","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_cardholderlogin","CLLHRS21","1477212091","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Taipei","?","available","true","true","4.9.2","HTC","HTC_M910x","Android","6.0.1","?","Taipei","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_cardholderlogin","CLLHRS21","1477212091","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Taipei","?","available","true","true","4.9.2","HTC","HTC_M910x","Android","6.0.1","?","Taipei","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_notification","CHSRYK51","1477212092","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.4","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","ab4198aa-8b9b-4189-8492-396bf82dbdd5","1477212095","88","88","4.2.3","4.2.3","false","ble","samsung","TW Mobile","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","5.1.1","?","Taipei","640","2560","1440","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BPNYDR39","1477212099","88","88","4.2.3","4.2.3","true","ble","samsung","T Star","Kao-sung","?","available","false","true","4.9.2","samsung","SM-J700F","Android","5.1.1","?","Taiwan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BUJULX58","1477212103","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Taipei","?","available","false","true","4.9.2","samsung","SM-J700F","Android","5.1.1","?","Taipei","320","1280","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_editorchoice","BPNYDR39","1477212103","88","88","4.2.3","4.2.3","true","ble","samsung","T Star","Kao-sung","?","available","false","true","4.9.2","samsung","SM-J700F","Android","5.1.1","?","Taiwan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_mycoupons","BPNYDR39","1477212110","88","88","4.2.3","4.2.3","true","ble","samsung","T Star","Kao-sung","?","available","false","true","4.9.2","samsung","SM-J700F","Android","5.1.1","?","Taiwan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_creditcardhelper","BPNYDR39","1477212114","88","88","4.2.3","4.2.3","true","ble","samsung","T Star","Kao-sung","?","available","false","true","4.9.2","samsung","SM-J700F","Android","5.1.1","?","Taiwan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","CCVYXA26","1477212116","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Taipei","?","available","false","true","4.9.2","HTC","HTC_D728x","Android","5.1","?","Taipei","320","1184","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_editorschoice_banner","BPZQQK58","1477212116","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone8,1","iphone","加油每公升最高降2.4元","?","?","?","?"
"main_view","20D7BBDB-82CB-4EED-9C7D-9CD22B1E39E8","1477212117","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iPhone OS","9.2.1","None","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_notification","CCVYXA26","1477212118","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Taipei","?","available","false","true","4.9.2","HTC","HTC_D728x","Android","5.1","?","Taipei","320","1184","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BREFBW28","1477212123","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPad4,2","iOS","10.0.2","None","Taipei","0","480","320","false","?","?","TW","iPad4,2","iphone","?","?","?","?","?"
"main_creditcardhelper","CCVYXA26","1477212127","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","Taipei","?","available","false","true","4.9.2","HTC","HTC_D728x","Android","5.1","?","Taipei","320","1184","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_notification","BREFBW28","1477212133","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPad4,2","iOS","10.0.2","None","Taipei","0","480","320","false","?","?","TW","iPad4,2","iphone","?","?","?","?","?"
"main_editorschoice_banner","BRLRAX58","1477212135","88","88","4.2.3","4.2.3","false","ble","asus","台灣之星","Taipei","?","available","false","true","4.9.2","asus","K00Y","Android","4.4.2","?","Taipei","213","1216","800","false","","?","TW","?","android","?","?","?","?","?"
"main_view","BREFBW28","1477212137","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPad4,2","iOS","10.0.2","None","Taipei","0","480","320","false","?","?","TW","iPad4,2","iphone","?","?","?","?","?"
"main_creditcardhelper","BREFBW28","1477212138","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPad4,2","iOS","10.0.2","None","Taipei","0","480","320","false","?","?","TW","iPad4,2","iphone","?","?","?","?","?"
"main_memberdetails","BPNYDR39","1477212139","88","88","4.2.3","4.2.3","true","ble","samsung","T Star","Kao-sung","?","available","false","true","4.9.2","samsung","SM-J700F","Android","5.1.1","?","Taiwan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BREFBW28","1477212141","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPad4,2","iOS","10.0.2","None","Taipei","0","480","320","false","?","?","TW","iPad4,2","iphone","?","?","?","?","?"
"main_view","CAKKFR32","1477212145","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taichung","?","?","false","false","2.9.9","Apple","iPhone6,2","iOS","10.0.2","LTE","Taichung","0","568","320","true","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_popularcoupons","CAKKFR32","1477212145","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taichung","?","?","false","false","2.9.9","Apple","iPhone6,2","iOS","10.0.2","LTE","Taichung","0","568","320","true","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_popularcoupons","CBZWZC21","1477212146","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.3","HSDPA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","CBZWZC21","1477212146","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","9.3.3","HSDPA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
